f7109f19e60f5be7ce83c2619d76098f;Losheim_Anmeldung
function;bewahre die Unterlagen aktenmäßig auf;bewahre@@@VVFIN|||die@@@ART|||Unterlagen@@@NN|||aktenmäßig@@@ADJD|||auf@@@PTKVZ;{VVFIN}{ART}{NN}{ADJD}{PTKVZ}
function;kontrolliere die Vollständigkeit;kontrolliere@@@VVFIN|||die@@@ART|||Vollständigkeit@@@NN;{VVFIN}{ART}{NN}
function;händige den Gebührenzettel aus;händige@@@ADJA|||den@@@ART|||Gebührenzettel@@@NN|||aus@@@PTKVZ;{ADJA}{ART}{NN}{PTKVZ}
function;erfasse, ob es eine Betriebsstätte ist;erfasse@@@VVFIN|||,@@@$,|||ob@@@KOUS|||es@@@PPER|||eine@@@ART|||Betriebsstätte@@@NN|||ist@@@VAFIN;{VVFIN}{$,}{KOUS}{PPER}{ART}{NN}{VAFIN}
function;prüfe die Unterlagen;prüfe@@@VVFIN|||die@@@ART|||Unterlagen@@@NN;{VVFIN}{ART}{NN}
function;prüfe Notwendigkeit des Handelsregisterauszugs;prüfe@@@VVFIN|||Notwendigkeit@@@NN|||des@@@ART|||Handelsregisterauszugs@@@NN;{VVFIN}{NN}{ART}{NN}
function;gebe die notwendige Information;gebe@@@VVFIN|||die@@@ART|||notwendige@@@ADJA|||Information@@@NN;{VVFIN}{ART}{ADJA}{NN}
function;zahle die Gebühr;zahle@@@VVFIN|||die@@@ART|||Gebühr@@@NN;{VVFIN}{ART}{NN}
function;fordere das Führungszeugnis an;fordere@@@VVFIN|||das@@@ART|||Führungszeugnis@@@NN|||an@@@PTKVZ;{VVFIN}{ART}{NN}{PTKVZ}
function;gebe die Bankverbindung;gebe@@@VVFIN|||die@@@ART|||Bankverbindung@@@NN;{VVFIN}{ART}{NN}
function;hole den Auszug aus dem Register;hole@@@APPR|||den@@@ART|||Auszug@@@NN|||aus@@@APPR|||dem@@@ART|||Register@@@NN;{APPR}{ART}{NN}{APPR}{ART}{NN}
function;schicke die Bestätigung dem Kunden zurück;schicke@@@VVFIN|||die@@@ART|||Bestätigung@@@NN|||dem@@@ART|||Kunden@@@NN|||zurück@@@PTKVZ;{VVFIN}{ART}{NN}{ART}{NN}{PTKVZ}
function;zahle das Geld;zahle@@@VVFIN|||das@@@ART|||Geld@@@NN;{VVFIN}{ART}{NN}
function;fordere den Handelsregisterauszug an;fordere@@@VVFIN|||den@@@ART|||Handelsregisterauszug@@@NN|||an@@@PTKVZ;{VVFIN}{ART}{NN}{PTKVZ}
function;prüfe die Vollständigkeit des Formulars;prüfe@@@VVFIN|||die@@@ART|||Vollständigkeit@@@NN|||des@@@ART|||Formulars@@@NN;{VVFIN}{ART}{NN}{ART}{NN}
function;drucke die Quittung aus;drucke@@@VVFIN|||die@@@ART|||Quittung@@@NN|||aus@@@PTKVZ;{VVFIN}{ART}{NN}{PTKVZ}
function;schicke den Gebührenbescheid mit;schicke@@@VVFIN|||den@@@ART|||Gebührenbescheid@@@NN|||mit@@@APPR;{VVFIN}{ART}{NN}{APPR}
function;fordere den Kunden persönlich zu kommen;fordere@@@VVFIN|||den@@@ART|||Kunden@@@NN|||persönlich@@@ADJD|||zu@@@PTKZU|||kommen@@@VVINF;{VVFIN}{ART}{NN}{ADJD}{PTKZU}{VVINF}
function;informiere zuständige Behörden über die Anmeldung;informiere@@@ADJA|||zuständige@@@ADJA|||Behörden@@@NN|||über@@@APPR|||die@@@ART|||Anmeldung@@@NN;{ADJA}{ADJA}{NN}{APPR}{ART}{NN}
function;fordere den Personalausweis an;fordere@@@VVFIN|||den@@@ART|||Personalausweis@@@NN|||an@@@PTKVZ;{VVFIN}{ART}{NN}{PTKVZ}
function;schicke alle Originale zu;schicke@@@ADJA|||alle@@@PIDAT|||Originale@@@NN|||zu@@@PTKVZ;{ADJA}{PIDAT}{NN}{PTKVZ}
function;erfasse die Anmeldung;erfasse@@@VVFIN|||die@@@ART|||Anmeldung@@@NN;{VVFIN}{ART}{NN}
function;fordere die Eintragung an;fordere@@@VVFIN|||die@@@ART|||Eintragung@@@NN|||an@@@PTKVZ;{VVFIN}{ART}{NN}{PTKVZ}
function;prüfe die Notwendigkeit der Eintragung in Handwerkskammer;prüfe@@@VVFIN|||die@@@ART|||Notwendigkeit@@@NN|||der@@@ART|||Eintragung@@@NN|||in@@@APPR|||Handwerkskammer@@@NN;{VVFIN}{ART}{NN}{ART}{NN}{APPR}{NN}
function;fordere Handelsregisterauszug an;fordere@@@VVFIN|||Handelsregisterauszug@@@NN|||an@@@PTKVZ;{VVFIN}{NN}{PTKVZ}
function;rufe vorher an;rufe@@@VVFIN|||vorher@@@ADV|||an@@@PTKVZ;{VVFIN}{ADV}{PTKVZ}
function;gebe Rückgeld dem Kunden ab;gebe@@@VVFIN|||Rückgeld@@@NE|||dem@@@ART|||Kunden@@@NN|||ab@@@PTKVZ;{VVFIN}{NE}{ART}{NN}{PTKVZ}
function;drucke Gewerbeanmeldung aus;drucke@@@ADJA|||Gewerbeanmeldung@@@NN|||aus@@@PTKVZ;{ADJA}{NN}{PTKVZ}
function;schicke fehlende Unterlagen zu;schicke@@@ADJA|||fehlende@@@ADJA|||Unterlagen@@@NN|||zu@@@PTKVZ;{ADJA}{ADJA}{NN}{PTKVZ}
function;kontrolliere die Erfassung;kontrolliere@@@VVFIN|||die@@@ART|||Erfassung@@@NN;{VVFIN}{ART}{NN}
function;fordere Personalausweis an;fordere@@@VVFIN|||Personalausweis@@@NN|||an@@@PTKVZ;{VVFIN}{NN}{PTKVZ}
function;informiere den Kunden über die Mitteilungen an  Behörden;informiere@@@VVFIN|||den@@@ART|||Kunden@@@NN|||über@@@APPR|||die@@@ART|||Mitteilungen@@@NN|||an@@@APPR|||Behörden@@@NN;{VVFIN}{ART}{NN}{APPR}{ART}{NN}{APPR}{NN}
function;erfasse die Anmeldung;erfasse@@@VVFIN|||die@@@ART|||Anmeldung@@@NN;{VVFIN}{ART}{NN}
function;erstelle die Liste der fehlenden Unterlagen;erstelle@@@VVFIN|||die@@@ART|||Liste@@@NN|||der@@@ART|||fehlenden@@@ADJA|||Unterlagen@@@NN;{VVFIN}{ART}{NN}{ART}{ADJA}{NN}
function;kontaktiere den Kunden per e-Mail;kontaktiere@@@VVFIN|||den@@@ART|||Kunden@@@NN|||per@@@APPR|||e-Mail@@@ADJD;{VVFIN}{ART}{NN}{APPR}{ADJD}
function;nehme Geld ein;nehme@@@VVFIN|||Geld@@@NN|||ein@@@PTKVZ;{VVFIN}{NN}{PTKVZ}
function;Kunde entscheidet, ob es das Verfahren fortgefahren soll;Kunde@@@NN|||entscheidet@@@VVFIN|||,@@@$,|||ob@@@KOUS|||es@@@PPER|||das@@@ART|||Verfahren@@@NN|||fortgefahren@@@VVINF|||soll@@@VMFIN;{NN}{VVFIN}{$,}{KOUS}{PPER}{ART}{NN}{VVINF}{VMFIN}
function;verschicke Zahlungseinordnung an die Gemeindekasse;verschicke@@@ADJA|||Zahlungseinordnung@@@NN|||an@@@APPR|||die@@@ART|||Gemeindekasse@@@NN;{ADJA}{NN}{APPR}{ART}{NN}
function;quittiere Quittung intern;quittiere@@@ADJA|||Quittung@@@NN|||intern@@@VVINF;{ADJA}{NN}{VVINF}
function;prüfe Anmeldungssperre;prüfe@@@VVFIN|||Anmeldungssperre@@@NE;{VVFIN}{NE}
function;fordere unterschriebenes Formular an;fordere@@@VVFIN|||unterschriebenes@@@ADJA|||Formular@@@NN|||an@@@PTKVZ;{VVFIN}{ADJA}{NN}{PTKVZ}
function;prüfe, ob eine  Erlaubnis erforderlich ist;prüfe@@@VVFIN|||,@@@$,|||ob@@@KOUS|||eine@@@ART|||Erlaubnis@@@NN|||erforderlich@@@ADJD|||ist@@@VAFIN;{VVFIN}{$,}{KOUS}{ART}{NN}{ADJD}{VAFIN}
function;fordere Eintragung in  Handwerksrolle an;fordere@@@VVFIN|||Eintragung@@@NN|||in@@@APPR|||Handwerksrolle@@@NN|||an@@@PTKVZ;{VVFIN}{NN}{APPR}{NN}{PTKVZ}
function;Unterscheide Eingang der Anmeldung;Unterscheide@@@NN|||Eingang@@@NN|||der@@@ART|||Anmeldung@@@NN;{NN}{NN}{ART}{NN}
function;stelle Quittung aus;stelle@@@VVFIN|||Quittung@@@NN|||aus@@@PTKVZ;{VVFIN}{NN}{PTKVZ}
function;komme persönlich zur Gewerbeanmeldung;komme@@@VVFIN|||persönlich@@@ADJD|||zur@@@APPRART|||Gewerbeanmeldung@@@NN;{VVFIN}{ADJD}{APPRART}{NN}
function;gebe Information dem Kunden;gebe@@@VVFIN|||Information@@@NN|||dem@@@ART|||Kunden@@@NN;{VVFIN}{NN}{ART}{NN}
function;mache einen Termin aus;mache@@@VVFIN|||einen@@@ART|||Termin@@@NN|||aus@@@PTKVZ;{VVFIN}{ART}{NN}{PTKVZ}
function;erfrage die Daten;erfrage@@@VVFIN|||die@@@ART|||Daten@@@NN;{VVFIN}{ART}{NN}
function;drucke die Anmeldung aus dem Online-Server aus;drucke@@@VVFIN|||die@@@ART|||Anmeldung@@@NN|||aus@@@APPR|||dem@@@ART|||Online-Server@@@NN|||aus@@@PTKVZ;{VVFIN}{ART}{NN}{APPR}{ART}{NN}{PTKVZ}
function;gebe Bestätigung über Gewerbeanmeldung dem Kunden;gebe@@@VVFIN|||Bestätigung@@@NN|||über@@@APPR|||Gewerbeanmeldung@@@NN|||dem@@@ART|||Kunden@@@NN;{VVFIN}{NN}{APPR}{NN}{ART}{NN}
function;erhebe Gebühr;erhebe@@@VVFIN|||Gebühr@@@NN;{VVFIN}{NN}
function;erfasse die Beschreibung des Gewerbes;erfasse@@@VVFIN|||die@@@ART|||Beschreibung@@@NN|||des@@@ART|||Gewerbes@@@NN;{VVFIN}{ART}{NN}{ART}{NN}
function;schicke die Bestätigung dem Kunden zu;schicke@@@VVFIN|||die@@@ART|||Bestätigung@@@NN|||dem@@@ART|||Kunden@@@NN|||zu@@@PTKVZ;{VVFIN}{ART}{NN}{ART}{NN}{PTKVZ}
function;gehe zu dem Kunden zurück;gehe@@@VVFIN|||zu@@@APPR|||dem@@@ART|||Kunden@@@NN|||zurück@@@PTKVZ;{VVFIN}{APPR}{ART}{NN}{PTKVZ}
function;frage fehlende Unterlagen an;frage@@@ADJA|||fehlende@@@ADJA|||Unterlagen@@@NN|||an@@@PTKVZ;{ADJA}{ADJA}{NN}{PTKVZ}
function;kontrolliere die Erfassung mit dem Kunden;kontrolliere@@@VVFIN|||die@@@ART|||Erfassung@@@NN|||mit@@@APPR|||dem@@@ART|||Kunden@@@NN;{VVFIN}{ART}{NN}{APPR}{ART}{NN}
function;fordere Abmeldung von anderer Behörde an;fordere@@@VVFIN|||Abmeldung@@@NN|||von@@@APPR|||anderer@@@ADJA|||Behörde@@@NN|||an@@@PTKVZ;{VVFIN}{NN}{APPR}{ADJA}{NN}{PTKVZ}
function;unterschreibe den Vordruck;unterschreibe@@@APPR|||den@@@ART|||Vordruck@@@NN;{APPR}{ART}{NN}
function;trage Daten in die Sammelliste;trage@@@VVFIN|||Daten@@@NN|||in@@@APPR|||die@@@ART|||Sammelliste@@@NN;{VVFIN}{NN}{APPR}{ART}{NN}
function;prüfe die Vollständigkeit der Anmeldung;prüfe@@@VVFIN|||die@@@ART|||Vollständigkeit@@@NN|||der@@@ART|||Anmeldung@@@NN;{VVFIN}{ART}{NN}{ART}{NN}
function;erstelle Bestätigung;erstelle@@@ADJA|||Bestätigung@@@NN;{ADJA}{NN}
function;unterrichte zuständige Behörden;unterrichte@@@ADJA|||zuständige@@@ADJA|||Behörden@@@NN;{ADJA}{ADJA}{NN}
function;erteile keine Gewerbeanmeldung;erteile@@@ADJA|||keine@@@PIAT|||Gewerbeanmeldung@@@NN;{ADJA}{PIAT}{NN}
function;fordere persönliche Erscheinung an;fordere@@@VVFIN|||persönliche@@@ADJA|||Erscheinung@@@NN|||an@@@PTKVZ;{VVFIN}{ADJA}{NN}{PTKVZ}
function;fordere Personalausweis an;fordere@@@VVFIN|||Personalausweis@@@NN|||an@@@PTKVZ;{VVFIN}{NN}{PTKVZ}
function;starte Untersagungsverfahren;starte@@@ADJA|||Untersagungsverfahren@@@NN;{ADJA}{NN}
function;händige Bestätigung aus;händige@@@ADJA|||Bestätigung@@@NN|||aus@@@PTKVZ;{ADJA}{NN}{PTKVZ}
function;prüfe, ob es Geschäftsführer ist;prüfe@@@VVFIN|||,@@@$,|||ob@@@KOUS|||es@@@PPER|||Geschäftsführer@@@NN|||ist@@@VAFIN;{VVFIN}{$,}{KOUS}{PPER}{NN}{VAFIN}
function;prüfen EU-Bürgerschaft;prüfen@@@VVINF|||EU-Bürgerschaft@@@NN;{VVINF}{NN}
function;fordere Bescheinigung an;fordere@@@VVFIN|||Bescheinigung@@@NN|||an@@@PTKVZ;{VVFIN}{NN}{PTKVZ}
function;schicke angefertigten Antrag an das Steueramt zu;schicke@@@ADJA|||angefertigten@@@ADJA|||Antrag@@@NN|||an@@@APPR|||das@@@ART|||Steueramt@@@NN|||zu@@@PTKVZ;{ADJA}{ADJA}{NN}{APPR}{ART}{NN}{PTKVZ}
function;schlage die Forderung nach zwei Jahre nieder;schlage@@@VVFIN|||die@@@ART|||Forderung@@@NN|||nach@@@APPR|||zwei@@@CARD|||Jahre@@@NN|||nieder@@@PTKVZ;{VVFIN}{ART}{NN}{APPR}{CARD}{NN}{PTKVZ}
function;fordere Unterschrift an;fordere@@@VVFIN|||Unterschrift@@@NN|||an@@@PTKVZ;{VVFIN}{NN}{PTKVZ}
function;erfasse alle Daten;erfasse@@@VVFIN|||alle@@@PIDAT|||Daten@@@NN;{VVFIN}{PIDAT}{NN}
function;prüfe Handelsregisterauszug;prüfe@@@VVFIN|||Handelsregisterauszug@@@NN;{VVFIN}{NN}
function;unterscheide Art der Anmeldung;unterscheide@@@ADJA|||Art@@@NN|||der@@@ART|||Anmeldung@@@NN;{ADJA}{NN}{ART}{NN}
function;schicke die Rechnung zurück;schicke@@@VVFIN|||die@@@ART|||Rechnung@@@NN|||zurück@@@PTKVZ;{VVFIN}{ART}{NN}{PTKVZ}
function;fordere entsprechende Bescheide;fordere@@@VVFIN|||entsprechende@@@ADJA|||Bescheide@@@NN;{VVFIN}{ADJA}{NN}
function;gebe der Gebührenbescheid dem Kunden;gebe@@@VVFIN|||der@@@ART|||Gebührenbescheid@@@NN|||dem@@@ART|||Kunden@@@NN;{VVFIN}{ART}{NN}{ART}{NN}
function;kläre baurechtliche Rechte;kläre@@@ADJA|||baurechtliche@@@ADJA|||Rechte@@@NN;{ADJA}{ADJA}{NN}
function;kontaktiere den Kunden;kontaktiere@@@VVFIN|||den@@@ART|||Kunden@@@NN;{VVFIN}{ART}{NN}
function;schicke die Unterlagen zu;schicke@@@VVFIN|||die@@@ART|||Unterlagen@@@NN|||zu@@@PTKVZ;{VVFIN}{ART}{NN}{PTKVZ}
function;unterscheide Art des Gewerbes;unterscheide@@@ADJA|||Art@@@NN|||des@@@ART|||Gewerbes@@@NN;{ADJA}{NN}{ART}{NN}
function;prüfe Vollständigkeit;prüfe@@@VVFIN|||Vollständigkeit@@@NN;{VVFIN}{NN}
function;unterschreibe die beiden Exemplare;unterschreibe@@@ADJD|||die@@@ART|||beiden@@@PIDAT|||Exemplare@@@NN;{ADJD}{ART}{PIDAT}{NN}
function;prüfe die Baurechte des Gewerbes;prüfe@@@VVFIN|||die@@@ART|||Baurechte@@@NN|||des@@@ART|||Gewerbes@@@NN;{VVFIN}{ART}{NN}{ART}{NN}
function;gebe die Gewerbebestätigung dem Kunden ab;gebe@@@VVFIN|||die@@@ART|||Gewerbebestätigung@@@NN|||dem@@@ART|||Kunden@@@NN|||ab@@@PTKVZ;{VVFIN}{ART}{NN}{ART}{NN}{PTKVZ}
function;stelle Siegel;stelle@@@VVFIN|||Siegel@@@NE;{VVFIN}{NE}
function;fordere Prokura oder Vollmacht an;fordere@@@VVFIN|||Prokura@@@NE|||oder@@@KON|||Vollmacht@@@NN|||an@@@PTKVZ;{VVFIN}{NE}{KON}{NN}{PTKVZ}
function;frage nach Art des Gewerbes;frage@@@ADJA|||nach@@@APPR|||Art@@@NN|||des@@@ART|||Gewerbes@@@NN;{ADJA}{APPR}{NN}{ART}{NN}
function;erstelle Kostenbescheid mit PK-Nummer und Einnahmeart;erstelle@@@ADJA|||Kostenbescheid@@@NN|||mit@@@APPR|||PK-Nummer@@@NN|||und@@@KON|||Einnahmeart@@@NN;{ADJA}{NN}{APPR}{NN}{KON}{NN}
function;fordere Unterschrift  an;fordere@@@VVFIN|||Unterschrift@@@NN|||an@@@PTKVZ;{VVFIN}{NN}{PTKVZ}
event;Vordrucke sind unterschrieben;Vordrucke@@@NN|||sind@@@VAFIN|||unterschrieben@@@VVPP;{NN}{VAFIN}{VVPP}
event;Kostenbescheid ist zugeschickt;Kostenbescheid@@@NN|||ist@@@VAFIN|||zugeschickt@@@VVPP;{NN}{VAFIN}{VVPP}
event;Vollständigkeit ist kontrolliert;Vollständigkeit@@@NN|||ist@@@VAFIN|||kontrolliert@@@VVPP;{NN}{VAFIN}{VVPP}
event;Ausweis liegt nicht vor;Ausweis@@@NE|||liegt@@@VVFIN|||nicht@@@PTKNEG|||vor@@@PTKVZ;{NE}{VVFIN}{PTKNEG}{PTKVZ}
event;Art der Tätigkeit ist gefragt;Art@@@NN|||der@@@ART|||Tätigkeit@@@NN|||ist@@@VAFIN|||gefragt@@@VVPP;{NN}{ART}{NN}{VAFIN}{VVPP}
event;Kunde hat die Anmeldebestätigung bekommen;Kunde@@@NN|||hat@@@VAFIN|||die@@@ART|||Anmeldebestätigung@@@NN|||bekommen@@@VVPP;{NN}{VAFIN}{ART}{NN}{VVPP}
event;Anmeldung durch einheitlichen Ansprechpartner;Anmeldung@@@NN|||durch@@@APPR|||einheitlichen@@@ADJA|||Ansprechpartner@@@NN;{NN}{APPR}{ADJA}{NN}
event;Handelsregisterauszug ist nicht notwendig;Handelsregisterauszug@@@NN|||ist@@@VAFIN|||nicht@@@PTKNEG|||notwendig@@@ADJD;{NN}{VAFIN}{PTKNEG}{ADJD}
event;Personalausweiskopie ist angefordert;Personalausweiskopie@@@NN|||ist@@@VAFIN|||angefordert@@@VVPP;{NN}{VAFIN}{VVPP}
event;Abmeldung ist nicht vorhanden;Abmeldung@@@NN|||ist@@@VAFIN|||nicht@@@PTKNEG|||vorhanden@@@ADJD;{NN}{VAFIN}{PTKNEG}{ADJD}
event;Mitarbeiter ist zur "Zentrallkasse" angekommen;Mitarbeiter@@@NN|||ist@@@VAFIN|||zur@@@APPRART|||"@@@$[|||Zentrallkasse@@@NN|||"@@@$[|||angekommen@@@VVPP;{NN}{VAFIN}{APPRART}{$[}{NN}{$[}{VVPP}
event;Kunde ist gekommen;Kunde@@@NN|||ist@@@VAFIN|||gekommen@@@VVPP;{NN}{VAFIN}{VVPP}
event;Anmeldung ist ausgedruckt;Anmeldung@@@NN|||ist@@@VAFIN|||ausgedruckt@@@VVPP;{NN}{VAFIN}{VVPP}
event;Es ist Einzelunternehmen;Es@@@PPER|||ist@@@VAFIN|||Einzelunternehmen@@@NN;{PPER}{VAFIN}{NN}
event;Betriebsanordnung ist angeordnet;Betriebsanordnung@@@NN|||ist@@@VAFIN|||angeordnet@@@VVPP;{NN}{VAFIN}{VVPP}
event;Unterlagen sind vollständig;Unterlagen@@@NN|||sind@@@VAFIN|||vollständig@@@ADJD;{NN}{VAFIN}{ADJD}
event;Barzahlung;Barzahlung@@@NN;{NN}
event;Firmen sitzt ist nicht im Quierschied;Firmen@@@NN|||sitzt@@@VVFIN|||ist@@@VAFIN|||nicht@@@PTKNEG|||im@@@APPRART|||Quierschied@@@NN;{NN}{VVFIN}{VAFIN}{PTKNEG}{APPRART}{NN}
event;Handelsregisterauszug ist angefordert;Handelsregisterauszug@@@NN|||ist@@@VAFIN|||angefordert@@@VVPP;{NN}{VAFIN}{VVPP}
event;Persönlich;Persönlich@@@ADJD;{ADJD}
event;Anweisung ist ausgedruckt;Anweisung@@@NN|||ist@@@VAFIN|||ausgedruckt@@@VVPP;{NN}{VAFIN}{VVPP}
event;Firmensitz befindet sich im Quierschied;Firmensitz@@@NN|||befindet@@@VVFIN|||sich@@@PRF|||im@@@APPRART|||Quierschied@@@NN;{NN}{VVFIN}{PRF}{APPRART}{NN}
event;Erfassung ist kontrolliert;Erfassung@@@NN|||ist@@@VAFIN|||kontrolliert@@@VVPP;{NN}{VAFIN}{VVPP}
event;Kunde hat Information bekommen;Kunde@@@NN|||hat@@@VAFIN|||Information@@@NN|||bekommen@@@VVPP;{NN}{VAFIN}{NN}{VVPP}
event;Erlaubnis ist nicht erforderlich;Erlaubnis@@@NN|||ist@@@VAFIN|||nicht@@@PTKNEG|||erforderlich@@@ADJD;{NN}{VAFIN}{PTKNEG}{ADJD}
event;Zahlungsanordnung ist verschickt;Zahlungsanordnung@@@NN|||ist@@@VAFIN|||verschickt@@@VVPP;{NN}{VAFIN}{VVPP}
event;Daten sind erfragt;Daten@@@NN|||sind@@@VAFIN|||erfragt@@@VVPP;{NN}{VAFIN}{VVPP}
event;Gebührenbescheid ist ausgestellt;Gebührenbescheid@@@NN|||ist@@@VAFIN|||ausgestellt@@@VVPP;{NN}{VAFIN}{VVPP}
event;Gewerbeanmeldung ist ausgedruckt;Gewerbeanmeldung@@@NN|||ist@@@VAFIN|||ausgedruckt@@@VVPP;{NN}{VAFIN}{VVPP}
event;Erlaubnis ist nicht vorhanden;Erlaubnis@@@NN|||ist@@@VAFIN|||nicht@@@PTKNEG|||vorhanden@@@ADJD;{NN}{VAFIN}{PTKNEG}{ADJD}
event;Abmeldung ist vorhanden;Abmeldung@@@NN|||ist@@@VAFIN|||vorhanden@@@ADJD;{NN}{VAFIN}{ADJD}
event;Handelsregisterauszug ist nicht vorhanden;Handelsregisterauszug@@@NN|||ist@@@VAFIN|||nicht@@@PTKNEG|||vorhanden@@@ADJD;{NN}{VAFIN}{PTKNEG}{ADJD}
event;Unterlagen sind per Post gekommen;Unterlagen@@@NN|||sind@@@VAFIN|||per@@@APPR|||Post@@@NN|||gekommen@@@VVPP;{NN}{VAFIN}{APPR}{NN}{VVPP}
event;Geld ist eingenommen;Geld@@@NN|||ist@@@VAFIN|||eingenommen@@@VVPP;{NN}{VAFIN}{VVPP}
event;Beschreibung ist erfasst;Beschreibung@@@NN|||ist@@@VAFIN|||erfasst@@@VVPP;{NN}{VAFIN}{VVPP}
event;Erlaubnis ist erforderlich;Erlaubnis@@@NN|||ist@@@VAFIN|||erforderlich@@@ADJD;{NN}{VAFIN}{ADJD}
event;Scheck;Scheck@@@NN;{NN}
event;Zahlschein ist ausgefühlt;Zahlschein@@@NN|||ist@@@VAFIN|||ausgefühlt@@@VVPP;{NN}{VAFIN}{VVPP}
event;Kunde kommt persönlich;Kunde@@@NN|||kommt@@@VVFIN|||persönlich@@@ADJD;{NN}{VVFIN}{ADJD}
event;Zwei Exemplare sind ausgedruckt;Zwei@@@CARD|||Exemplare@@@NN|||sind@@@VAFIN|||ausgedruckt@@@VVPP;{CARD}{NN}{VAFIN}{VVPP}
event;Unselbständige Zweigstelle;Unselbständige@@@ADJA|||Zweigstelle@@@NN;{ADJA}{NN}
